rating,review,recommended,pros,cons
5,Genuinely Cares about Employees,True,"I've always felt as though Uber has cared about my opinions even in such a big company. If I have an idea, it's encouraged to tell someone and higher ranked employees are always willing to listen. Lots of employee feedback is sent out, and if something isn't satisfactory, Leadership very clearly makes an effort to right the wrongs","Very high expectations for employees, but holding us to high standards is important"
4,Uber Eats,True,Fun summer job to do as a college student. Can use the app and work when ever you want. If you live in a beach town you get to deliver food to some pretty nice hotels and gated communities that you wouldn't have access to outside of Uber.,"Wears on your car, a lot of expenses go to gas. During certain months it can be really slow. Rating system is backwards. People can thumbs you down even if it was the restaurant that messes up their food without reprecussions."
4,Very exhausting,True,"- Amazing benefits, strong team","- Weak leadership in some areas, lack of work-life balance"
4,Glassdoor made me do this to use their site!,True,The Benefits were amazing and worth it,There were no cons in my opinion
3,Pay not great,True,"Make your own schedule 

Fun sometimes","Annoying and/or intimidating passengers

Low pay"
4,Salary review,True,"Free food, comfortable work station, sleeping pods","Inconsistent shifts, minimal leave benefits"
2,Unfair wages,True,You can work whenevr you want,Wages are very low. Jobs are hard to come by. They don't care
5,Great place to work,True,Great work culture and team,Nothing yet. Love it so far.
4,pretty good,True,Flexbility of schedule and time,no benefits or insurance provided
4,Always changing,True,"-Free food (snacks) and kitchen space

-Supportive team with real-time communication via Slack

-Options for remote work (as seen during 2020 quarantines)

-Opportunities for training to other HQ positions (L1, L2, etc)

-Free LinkedIn Learning

-Access to Asana

-Wellness benefits which can be redeemed to purchase a variety of objects (such as weights, etc)","-Street parking

-Having to send issues to multiple teams, while being responsible for updating the customers (driver partners) in a timely manner 

-Having to explain tech issues and outages to drivers with ambiguous information

-Needing to balance explaining issues and tips to drivers without sharing too much internal information

-Having to deactivate drivers (sometimes only temporarily) for subjective reasons such as ratings and fraud false-positives

-Safety issues such as belligerent riders, drivers, and occasional instances of vandalism"
3,Good experience for resume,True,"Interesting projects and topics, decent everyday work benefits, good fintech help for systems","Rarely see seniors promoted to manager (happened one time while I was there), long hours, not much career development"
3,Great company,True,Great variety of work and management,Org has gotten bigger and slower
5,Great Company!,True,Lots of movement and lots to learn and excel. It's how you apply yourself.,"Let about 3000 people go due to the pandemic and pulled out of a lot of Asian countries, not afraid to close down to save money and cost."
5,"Great People, Culture and Benefits",True,"Very fair pay, specially for &lt;5 years of experience roles

Great culture, casual dress code, young professionals

Great Talent overall, you will learn a lot from others","Hours tend to be long, but work is very engaging. It depends on what you want for your career really. Still way better hours than investment banking or consulting."
