,0,1,2,3,4,5,6,7
9089,Balloon,Minions,Mega Minion,Arrows,Lava Hound,Lightning,Valkyrie,Tombstone
9090,Balloon,Minions,Mega Minion,Arrows,Lava Hound,Lightning,Valkyrie,Tombstone
9091,Balloon,Minions,Mega Minion,Arrows,Lava Hound,Lightning,Valkyrie,Tombstone
9094,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9095,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9096,Hog Rider,Firecracker,The Log,Earthquake,Guards,Bomb Tower,Fire Spirit,Valkyrie
9097,Hog Rider,Firecracker,The Log,Earthquake,Guards,Bomb Tower,Fire Spirit,Valkyrie
9098,Hog Rider,Firecracker,The Log,Earthquake,Guards,Bomb Tower,Fire Spirit,Valkyrie
9099,Hog Rider,Firecracker,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Valkyrie
9100,Hog Rider,Firecracker,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Valkyrie
9101,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9102,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9103,Fireball,The Log,Archer Queen,Miner,Mortar,Valkyrie,Bats,Guards
9104,Bomb Tower,Magic Archer,Mega Minion,Miner,Poison,The Log,Tornado,Valkyrie
9105,Bomb Tower,Magic Archer,Mega Minion,Miner,Poison,The Log,Tornado,Valkyrie
9106,Bomb Tower,Magic Archer,Mega Minion,Miner,Poison,The Log,Tornado,Valkyrie
9107,Fireball,The Log,Archer Queen,Miner,Mortar,Valkyrie,Bats,Guards
9108,Bomber,Archer Queen,Dark Prince,Electro Giant,Goblin Cage,Lightning,Skeletons,Tornado
9109,Bomber,Archer Queen,Dark Prince,Electro Giant,Goblin Cage,Lightning,Skeletons,Tornado
9112,Balloon,Fireball,Guards,Lava Hound,Mega Minion,Skeleton Dragons,Tombstone,Zap
9113,Electro Giant,Goblin Cage,Skeletons,Mega Minion,Tornado,Golden Knight,Lightning,Mother Witch
9114,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9115,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9116,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9117,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9118,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers
9128,Goblin Giant,Sparky,Electro Wizard,Mega Minion,Heal Spirit,Zap,Rage,Elite Barbarians
9129,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Fire Spirit,Bomb Tower,Lightning
9130,P.E.K.K.A,Magic Archer,Battle Ram,Electro Wizard,Bandit,Poison,Zap,Royal Ghost
9131,Ice Golem,Hog Rider,Cannon,Fireball,Ice Spirit,Skeletons,Musketeer,The Log
9132,Ice Golem,Hog Rider,Cannon,Fireball,Ice Spirit,Skeletons,Musketeer,The Log
9133,Ice Golem,Hog Rider,Cannon,Fireball,Ice Spirit,Skeletons,Musketeer,The Log
9134,Poison,The Log,Miner,Skeletons,Valkyrie,Mega Minion,Tesla,Fire Spirit
9135,Spear Goblins,Wall Breakers,Magic Archer,Tornado,The Log,Miner,Valkyrie,Bomb Tower
9136,Spear Goblins,Wall Breakers,Magic Archer,Tornado,The Log,Miner,Valkyrie,Bomb Tower
9137,Spear Goblins,Wall Breakers,Magic Archer,Tornado,The Log,Miner,Valkyrie,Bomb Tower
9138,Rocket,The Log,Tornado,Executioner,Valkyrie,Hog Rider,Ice Spirit,Goblins
9139,Poison,The Log,Miner,Skeletons,Valkyrie,Mega Minion,Tesla,Fire Spirit
9140,Hog Rider,Tesla,Fire Spirit,Skeletons,Earthquake,Firecracker,Knight,The Log
9141,Poison,The Log,Miner,Skeletons,Valkyrie,Mega Minion,Tesla,Fire Spirit
9142,Tornado,Skeletons,Tesla,The Log,Magic Archer,Wall Breakers,Valkyrie,Goblin Drill
9143,Princess,Hunter,Goblin Barrel,Wall Breakers,Cannon Cart,Skeletons,Bandit,The Log
9144,Giant Snowball,Royal Delivery,Ice Golem,Minions,Balloon,Hunter,Miner,The Log
9145,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
9146,Poison,The Log,Miner,Skeletons,Valkyrie,Mega Minion,Tesla,Fire Spirit
9147,Poison,The Log,Miner,Skeletons,Valkyrie,Mega Minion,Tesla,Fire Spirit
9148,Graveyard,Fireball,Baby Dragon,Barbarian Barrel,Tombstone,Valkyrie,Archer Queen,Tornado
9149,Graveyard,Fireball,Baby Dragon,Barbarian Barrel,Tombstone,Valkyrie,Archer Queen,Tornado
9150,Graveyard,Fireball,Baby Dragon,Barbarian Barrel,Tombstone,Valkyrie,Archer Queen,Tornado
9151,Graveyard,Fireball,Baby Dragon,Barbarian Barrel,Tombstone,Valkyrie,Archer Queen,Tornado
9152,Graveyard,Freeze,Baby Dragon,Barbarian Barrel,Tombstone,Valkyrie,Archer Queen,Tornado
9158,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9159,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9160,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9161,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9162,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9163,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9164,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9165,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9166,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9167,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9168,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9169,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9170,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9171,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9172,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9173,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9174,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9175,Miner,Balloon,Cannon,Valkyrie,Executioner,Tornado,Zap,Skeletons
9176,Goblin Barrel,Prince,Rascals,Guards,Dart Goblin,Princess,Rocket,The Log
9185,Zap,Lumberjack,Electro Wizard,Tornado,Freeze,Executioner,Balloon,P.E.K.K.A
9190,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9191,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9192,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9193,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9194,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9195,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9196,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9197,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9198,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log
9199,Guards,Archer Queen,Bats,The Log,Miner,Knight,Mortar,Fireball
9200,Guards,Archer Queen,Bats,The Log,Miner,Knight,Mortar,Fireball
9201,Guards,Archer Queen,Bats,The Log,Miner,Knight,Mortar,Fireball
9202,Guards,Archer Queen,Bats,The Log,Miner,Knight,Mortar,Fireball
9203,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9208,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9209,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9210,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9211,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9212,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9213,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9214,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9215,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9216,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9217,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9218,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9219,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9220,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9221,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9222,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9223,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9224,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9225,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9226,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9227,Executioner,Hog Rider,Valkyrie,Tornado,Electro Wizard,P.E.K.K.A,The Log,Lightning
9258,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9259,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9260,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9261,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9262,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9263,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9264,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9265,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9266,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9267,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9268,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9269,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9271,Golem,Night Witch,Zap,Bomber,Mini P.E.K.K.A,Mega Minion,Skeleton Army,Arrows
9272,Mega Knight,Archer Queen,Inferno Dragon,Fireball,Goblin Drill,Bats,Barbarian Barrel,Wall Breakers
9273,Lava Hound,Baby Dragon,Lumberjack,Fireball,Flying Machine,Clone,Bats,Skeleton Army
9274,Knight,X-Bow,Electro Spirit,Fireball,Tesla,Skeletons,The Log,Archers
9275,Knight,X-Bow,Electro Spirit,Fireball,Tesla,Skeletons,The Log,Archers
9276,Ram Rider,Mega Knight,Lightning,Barbarian Barrel,Royal Ghost,Archer Queen,Electro Spirit,Bandit
9277,Tesla,Goblin Drill,Electro Spirit,Valkyrie,Wall Breakers,Bomber,Skeletons,Fireball
9278,Princess,Tornado,Goblin Barrel,Skeletons,Tesla,Mirror,Fire Spirit,Valkyrie
9279,Princess,Tornado,Goblin Barrel,Skeletons,Tesla,Mirror,Fire Spirit,Valkyrie
9280,Wall Breakers,Tesla,Spear Goblins,Miner,Bats,Valkyrie,Giant Snowball,Poison
9281,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball
9282,Wall Breakers,Tesla,Spear Goblins,Miner,Bats,Ice Golem,Giant Snowball,Poison
9285,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9286,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9287,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9288,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9289,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9290,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9291,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9292,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake
9293,The Log,Archer Queen,Hog Rider,Ice Spirit,Skeletons,Tesla,Fire Spirit,Earthquake
9294,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Bomb Tower,Fire Spirit,Earthquake
9295,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Bomb Tower,Fire Spirit,Earthquake
9296,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Bomb Tower,Fire Spirit,Earthquake
9297,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Bomb Tower,Fire Spirit,Earthquake
9298,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Bomb Tower,Fire Spirit,Earthquake
9299,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Bomb Tower,Fire Spirit,Earthquake
9304,The Log,Archer Queen,Royal Hogs,Knight,Skeletons,Bomb Tower,Ice Spirit,Earthquake
9305,Knight,The Log,Goblin Barrel,Rocket,Goblin Gang,Princess,Tesla,Ice Spirit
9306,Mega Minion,Royal Giant,Lightning,Dark Prince,Electro Spirit,Archer Queen,Goblin Cage,Arrows
9307,The Log,Archer Queen,Royal Hogs,Royal Delivery,Skeletons,Bomb Tower,Ice Spirit,Earthquake
9308,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9309,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9310,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9311,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9312,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9313,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9314,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9315,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9316,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9317,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9318,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9319,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9320,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9321,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9322,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9323,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9324,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9325,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9326,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9327,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9328,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9329,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9330,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9331,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9332,Golem,Night Witch,Fireball,Mega Minion,Mini P.E.K.K.A,Bomber,Skeleton Army,Arrows
9333,Zap,Balloon,Miner,Inferno Dragon,Fireball,Ice Golem,Goblin Cage,Mega Minion
9334,Rocket,Bandit,Dark Prince,Cannon Cart,Giant Snowball,Rascals,Goblin Barrel,Princess
9335,Prince,Fireball,Goblin Giant,Bats,Spear Goblins,Dark Prince,Guards,Zap
9336,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9337,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9338,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9339,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9340,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9341,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9342,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9343,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9344,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9345,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9346,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9347,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9348,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9349,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9350,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9351,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9352,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9353,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9354,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9355,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9356,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9357,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel
9358,P.E.K.K.A,Ram Rider,Electro Wizard,Giant Snowball,Baby Dragon,Golden Knight,Lightning,Barbarian Barrel
9359,P.E.K.K.A,Ram Rider,Electro Wizard,Giant Snowball,Baby Dragon,Golden Knight,Lightning,Barbarian Barrel
9361,P.E.K.K.A,Ram Rider,Electro Wizard,Giant Snowball,Baby Dragon,Golden Knight,Lightning,Barbarian Barrel
9364,Golem,Electro Dragon,Night Witch,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Mega Minion
9365,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9366,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9367,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9368,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9369,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9370,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9371,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9372,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9373,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9374,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9375,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9376,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9377,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9378,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9379,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9380,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Fireball,Arrows,Barbarian Barrel
9381,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Bats,Fireball,Barbarian Barrel
9382,Mega Knight,Balloon,Lumberjack,Electro Wizard,Inferno Dragon,Bats,Fireball,Barbarian Barrel
9383,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Archer Queen,Electro Wizard,Zap,Fireball
9384,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Archer Queen,Electro Wizard,Zap,Fireball
9385,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Archer Queen,Electro Wizard,Zap,Fireball
9386,Mega Knight,Ram Rider,Bandit,Royal Ghost,Archer Queen,Electro Spirit,Giant Snowball,Lightning
9387,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Archer Queen,Electro Wizard,Zap,Fireball
9397,Valkyrie,Baby Dragon,Tombstone,Graveyard,Archer Queen,Skeletons,Barbarian Barrel,Poison
9398,Valkyrie,Baby Dragon,Tombstone,Graveyard,Archer Queen,Skeletons,Barbarian Barrel,Poison
9399,Elite Barbarians,Battle Ram,Bandit,Royal Ghost,Archer Queen,Magic Archer,Heal Spirit,Barbarian Barrel
9400,Lumberjack,Ram Rider,Royal Ghost,Bandit,Archer Queen,Inferno Dragon,Barbarian Barrel,Fireball
9401,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Archer Queen,Electro Wizard,Zap,Fireball
9402,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Archer Queen,Electro Wizard,Zap,Fireball
9403,Mega Knight,Ram Rider,Bandit,Royal Ghost,Archer Queen,Electro Spirit,Giant Snowball,Lightning
9404,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Archer Queen,Electro Wizard,Zap,Fireball
9408,Electro Wizard,Barbarian Barrel,Ram Rider,Mother Witch,Golden Knight,P.E.K.K.A,Dark Prince,Fireball
9409,Electro Wizard,Barbarian Barrel,Ram Rider,Mother Witch,Golden Knight,P.E.K.K.A,Dark Prince,Fireball
9410,Mega Knight,Electro Wizard,Inferno Dragon,Ram Rider,Bandit,Zap,Poison,Barbarian Barrel
9411,Mega Knight,Electro Wizard,Inferno Dragon,Ram Rider,Bandit,Zap,Poison,Barbarian Barrel
9412,Mega Knight,Electro Wizard,Inferno Dragon,Ram Rider,Bandit,Zap,Poison,Barbarian Barrel
9413,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9414,Mega Knight,Wall Breakers,Bats,Musketeer,Prince,Golden Knight,Miner,Zap
9415,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9416,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9417,Mega Knight,Electro Wizard,Inferno Dragon,Ram Rider,Bandit,Zap,Poison,Barbarian Barrel
9418,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9419,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9420,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9421,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9422,The Log,Mortar,Fireball,Goblin Gang,Miner,Dart Goblin,Prince,Rascals
9423,Graveyard,Ice Wizard,Valkyrie,Baby Dragon,Poison,Tombstone,Barbarian Barrel,Tornado
9424,Graveyard,Ice Wizard,Valkyrie,Baby Dragon,Poison,Tombstone,Barbarian Barrel,Tornado
9425,Electro Wizard,Barbarian Barrel,Ram Rider,Mother Witch,Golden Knight,P.E.K.K.A,Dark Prince,Fireball
9426,Electro Wizard,Barbarian Barrel,Ram Rider,Mother Witch,Golden Knight,P.E.K.K.A,Dark Prince,Fireball
9427,Electro Wizard,Barbarian Barrel,Ram Rider,Mother Witch,Golden Knight,P.E.K.K.A,Dark Prince,Fireball
9428,Electro Wizard,Barbarian Barrel,Ram Rider,Mother Witch,Golden Knight,P.E.K.K.A,Dark Prince,Fireball
9429,Electro Wizard,Barbarian Barrel,Ram Rider,Mother Witch,Golden Knight,P.E.K.K.A,Dark Prince,Fireball
